검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,원문날짜,날짜검증결과,제외단계,v20_issue_id,v20_issue_group,매칭대표점수
카카오,"네이버·카카오·구글·틱톡 등 8개사, '가짜뉴스' 대응 의무화",https://news.google.com/rss/articles/CBMiZkFVX3lxTE9iNHRMU2dSQ3htZUUyb3hrT1hkR3hEeG5ZR0labE03QlZ6dDVSTVFQaU1fNmZUaUV4RkRVblp3bDJ5NHR1aVNfX2NLUmRSd0VfckZWek8wNFBrZmk2RDhzRF85TC1GUQ?oc=5,디일렉,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크 ""스미싱 문자 33%, 금융거래 사칭…가장 많아""",https://news.google.com/rss/articles/CBMiW0FVX3lxTE83REZONU02MGJkdXRMVVR3dlFXVTRNOG9jdlZySnpMRUJMbDNwYzVDVVZoV2VEM1ZYckd5SG5ZYTNCdDBhbm1KQ0N5U2dOT2NaRVB4U185aVBIZ2fSAWBBVV95cUxOc3Bid2NXejdUWlZQNDFSSjZPWFdoaG1WLUJ6ZWg5bTFRUjRwa3pHVTNHM3ZhOExlU01JSk5YRVFfMUJqWF9nQks1cGQwY3FpZ2dleFQ3NGs4eG5TZDB0UEE?oc=5,연합뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,실익·명분 없는 파업…카카오 노사 갈등 장기화에 커지는 우려,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5jR0pSdW5YMDhka3NpbEJ1bDJ4elluUGU3Q0ttMGxGemQxT0FDc1BjS05pYnRUYnZwNFY3UHJ4dEFxY1B4cEZNWkNDVnRzNlU?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, ‘카드영수증’ 이용자에게 쇼핑포인트 지급한다",https://news.google.com/rss/articles/CBMiZkFVX3lxTE9iY21FNEloNnZqeGFCTlJrVC1DS3VqRFQ4X3JDZ09VdVVSay1wb0pHZVlVampVOC05QVNIZmtaREFlUERVQzdQQ3BqRUdRb1ZqRDluelRNQmV0ZElVaHZFUkFjRHRUdw?oc=5,디일렉,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"르노코리아-카카오모빌리티, 미래 모빌리티 서비스 개발 협력",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9tSW11ZDJsTUN3UnZqeU1sbTFIdkJocWZjU1Fab2M3djRETTN0dlFvbFptVy11c2pVNkRYMllTZ2owcTE5Q1hYUTJnMmNQaTVJNWY1U3dFS01sOFNBRUNhV9IBYEFVX3lxTE9tSW11ZDJsTUN3UnZqeU1sbTFIdkJocWZjU1Fab2M3djRETTN0dlFvbFptVy11c2pVNkRYMllTZ2owcTE5Q1hYUTJnMmNQaTVJNWY1U3dFS01sOFNBRUNhVw?oc=5,연합뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"르노코리아, 카카오모빌리티와 미래차 서비스 개발 맞손",https://news.google.com/rss/articles/CBMiYkFVX3lxTFBNSThTaGZ6aTVMbzRleUxkLU42Tk5VRXRoVlRxLVhjTE45WW02TVJmemZibV9pdFFRVjVXWEdNREk1bUdMbUhGa3BYbnNSdFV5X2RMbURPZlBONkkwMUQ4TFNR?oc=5,이코노미스트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,[속보] 방미통위 “네이버·카카오·네이트·디시·구글·메타·엑스·틱톡이 망법 규제 대상”,https://news.google.com/rss/articles/CBMicEFVX3lxTE9KM25pZjE5OTV5bHBjVHk2ODlxNDJ4MXppVTBxTUF2cGhucEstYy1UX3ViVS1mdHc5M0JST0tuSEJDTFhQcWJULV81cVZ1ZGprems5cERNYkgycTY3UVBmXzlXbUlFaHUya3h6N2lQODA?oc=5,미디어오늘,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, ‘카나나’ 장소 AI 강화…추천부터 예약까지 카톡 안에서 끝낸다",https://news.google.com/rss/articles/CBMibkFVX3lxTE1aQWhna0ZDUUFpRkNIRTAtUDRKbk1lU2VfMEZvdGVpOXEyZks0RjIyUmV6Rk9tLUZhaE1lTkhnM2RGWWk5V0F6QmNvd0QzbVA5Z0c4X3U0T3JPeXVhSU0weWxkdGt3enJObk5kR3NB?oc=5,아시아투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오페이증권, 美상장기업 'AI 어닝콜' 서비스 개시",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9Hd0ZwS2lmOHAtb1lzS1NpbjhvdVRoUVpqc1VKQ0FYWjRTcXdlTUlJNzZjWUYxLTV5NWV4TFh1R2JlQkltZWI4dURLMlUzQ0F4c1IwN2pKLW5JMEnSAWBBVV95cUxQa1RFcllVOUZTa0hHNmt3eXRqc0JYalVvOU1QRHpMUlZ2NmhpMlVKNVA3cEVSelNWblAzc1hLVG9xdE5waTI3MHBUQXEySGk2UnZRQm9xejQxcUxhZWY2SFM?oc=5,연합뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오게임즈, 상장 후 첫 자사주 50만 주 소각",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1CcVJ5YXB2TklsZFAwVnVMeDlYeE1weF96VWJQN2FJcFBLcVVld19TNWpLYWxhYUZkQlZyNUZKMWhlRHNjU0hKVnJZdDZCY092bUlzZFBHOEdpOW9W?oc=5,뉴스핌,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, 카드 관리 서비스 ‘카드영수증’ 프로모션 진행…최대 1만 포인트 지급",https://news.google.com/rss/articles/CBMia0FVX3lxTE5hNGFSSnN3VkRkbEcyTzZ4RlJ5VEZMdUxfTlZfdzJlQ3VObkxBa3JFRU1MbkRzZTFmLVNtdzFGc3JRQ1FIVjJGRm5NTkhZNlV6WmR2eGlqUHU2OFV0TUZlNGRDMXdHd1FUYkcw?oc=5,BBS불교방송,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오페이증권, 美 상장사 400개 어닝콜 실시간 번역·요약",https://news.google.com/rss/articles/CBMiRkFVX3lxTE9UM3M0a2NLS1VKMGUwT25wWlllWGZwVTY3RmtxWHo5b184cUI0N3pINUxtNk9oZENCbnlBN29va1JJUmxiN0E?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"방미통위, 네이버·카카오 등 8개 플랫폼 허위정보법 규제 대상 지정",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9sZXlfREkwbndBZVY5ckdteGhfWUZjLWpiY1hjT2xaeTdOQlVrRTRQSVNFM0xOWFVJUGpZaTNyMnUzWk53M29STUNQVkFZVTQ?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"네이버·카카오·구글 등 8개 플랫폼, 개정 정보통신망법 적용 대상 지정",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1veGhZdTVKODFPcmFnLTZ1cHBrUDV0T3FLelpaQmthcFVoX2pLUUFPY3h3dnhibFRra2ZSUEdFZEIzTHAtR0VIa2ZSVHRvZGZhZVZya0J2V1ZmMndlRl9Cdkh2MzNDTHJM?oc=5,한국NGO신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"최대 1만 쇼핑포인트 혜택, 카드 관리도 더 편리하게 카카오, 카드 관리 서비스 '카드영수증' 쇼핑포인트 프로모션 진행",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5GSk9lbzhTZTRZS09rV1M2WXZyRm1ySkhiRUNDWlVLWVJVU0V5Q3VrVXd6ZEJSdGVaR3QtMGhlUmtWZnRJVms5QzI0Z25IU3BHc3NUWEpB?oc=5,카카오,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오게임즈 상장 후 첫 자사주 소각, 보유분 60% 소각 결정",https://news.google.com/rss/articles/CBMic0FVX3lxTE8tM3JXTW5FdGlILTRzd3NYNnJNNFFfOFpoYXJyV09CZkJ6ZUgteE52clJtQjFLVUgtU2JfTVVSRzVBRDVfVEI0UjRqbHozRmVNVFdXYlcyYTU2ZWtRX19LTDFYWG1BMngxM2Q5V0lXS1JmUm8?oc=5,비즈니스포스트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,[포토] 제3기 ESG 아카데미 2강...카카오 판교아지트 투어 및 실무자 강의 진행,https://news.google.com/rss/articles/CBMicEFVX3lxTE5YWFhYYTYtOGJicklObDYzVUxENURDcGxEb0ZEZ2ItRmNIbTdlYkhscEVCTUw3SzdpRnJTdDVCR1NYVEVCTE5kcnpURU1qYXVUQV80dFFuS3U3NU1jQWR0RlNJQ3V6QWRYd2d3eGRIakw?oc=5,meconomynews.com,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
카카오,"카톡 속 AI 비서 진화…카나나, 장소 추천부터 예약까지",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5teDdVT2ZsVzBIdkg0NWlUdHNFVWk3Y2RRRWN2czFQcVFub19wdm8wbFlUbXJiV1hidk5CcHFoLVBfMmVkNlZiQ2xIZFFtcXJqbXZERVZIcERNRnhFaHVscdIBYEFVX3lxTE5teDdVT2ZsVzBIdkg0NWlUdHNFVWk3Y2RRRWN2czFQcVFub19wdm8wbFlUbXJiV1hidk5CcHFoLVBfMmVkNlZiQ2xIZFFtcXJqbXZERVZIcERNRnhFaHVscQ?oc=5,연합뉴스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"KB증권 ""카카오, AI 사업성과 입증 필요…목표주가 하향""",https://news.google.com/rss/articles/CBMiW0FVX3lxTE91UGpreXFvU3VzYnB5MGRjZlBGOGFHMmZGTFhqR2l4UnBzdjhXeGtpOWpJOUx1N19qdnFhVF9sWG1Nb1JiT0hjMTI3ZVl3aEF2Z2djTHRnQ0loSlXSAWBBVV95cUxNWndtRFBZUncwT2piNjR2N0tya0d5V0lMdnV4bmFrR3dMcXp3UmtiUHlEUlRUM0VCYmJjUVl4Yks3bGJ0VXdRSld5RDJwbXFnUTFnUTNOLWlYU21ZbWlNTTE?oc=5,연합뉴스,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
