검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,매칭대표점수,제외단계,원문날짜,날짜검증결과,v20_issue_id,v20_issue_group
카카오게임즈,[사진]아틀레티코 마드리드 훈련하는 이강인 - 머니투데이,https://news.google.com/rss/articles/CBMiakFVX3lxTFBrNjRpYmZPMFU0SmRVVGpYZDZNVGJTbkMtdkJmLXFGRnVpRzM5SkFOVVFNVkRLdEVFMGoxUDFGcjgtU0V2d0dsODRRa0ZEUnd4VHg5YVE1a01KbV9nX0hRd1dfRV9qLXg2M0HSAW9BVV95cUxOYXVKNEU1UWlrMHoyUXNTYldNZ0tXUHhyeG5pVVFtejNBUlNBV19DS1V5b0JPWmJ2QndaRG9UZzZXSHRYazRGUzNna0JCUGZMWHZjR1J1UWdQSEp1SzhSOTFBM1ZNd3Npd2RROHU4U2s?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"장동혁 ""경기도, 민주당 8년에 '거덜'…이대로면 대한민국 '빈껍데기'"" - 머니투데이",https://news.google.com/rss/articles/CBMibEFVX3lxTE5kTDdNRFp4TlpKeUVNVklaalYwODBZY0dDbk9pRHV6ZWJLb01jU0plcnNiMUt6R2V1LTRtUmNycDlCMHVpZ3ZId0FtU2ZRaHpMSlZ2UjBnM2FYXy1wN2gtMUZtSGVxVlQtU1Q1ZdIBckFVX3lxTE5CQVA2akRBN0R1UUxvOWV3bU52eVBBMGRIb2Jwa0ptNUJiMS0xRlU2dWtPMW9pNHNqY0xWcnNWS21KMTItQTdYSGtQcjJSYmthbVFrUHloaC1JSjNIMXNONGJTMXY5WmZXU3BNZjdqaHJUdw?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,폭염에 95GW 넘은 전력수요…휴가 복귀·날씨 변수에 수급 긴장 - 머니투데이,https://news.google.com/rss/articles/CBMia0FVX3lxTE96Q3ltbEZoWjBWaFJXYVczel9ZdEJrTEptOEFjTlVPeXpGbHZLUFRBOUxQdGhtSndMY0pXdWNVSjM1VXFrdlhfYTZkZ3FUSHRiWmppOVh6eTFJLU1tX2VoTm1LQUtYZV9BSFFv0gFwQVVfeXFMUDctZDhIUVNCUC1ocTU3Nk9UREJBVTVhS0k4LVVlNUhKNDdBZk9IY3ZGZ3JLZ3pfTTFvTHZPSHk5dUlHZlRxRFFuNzlHQTBBalI0bTM4QzJmZmZRMzJsbGtDUkVEYWZadzFKcnpJU3hCTg?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"송성문 끝내 못 나왔다…샌디에이고, 휴스턴 꺾고 1점 차 승리 [SD 리뷰] - 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTE53OHJER2V0b24wZDBFd3Z0cVA5RkZOeEt5X2pRNGZlRGJhWkQya3oyaEtTaTlzSWtDcVQxcjB5UXFjWERfcXhhWlBwWE1VVk1sNHF4WXlsYUNSWEtWZXAtU0R3N2xJenE2V3fSAW9BVV95cUxOOU9TdlJMNTFIQ1Z6WVYwaHFfYWF0WnBRNG5LQ2Qzc3ZMR3FYSXh2bnprVUh3VUpJZW9YUXJMY0F5LUkyRE5TalJRT041LWx5OExRVEd6aGlpZEtSMDE4RmxCcXFGQm1WZ2VHM3BTejQ?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"'갈레고-성예건' 다시 출격! 상승세 부천, 프리드욘슨 앞세운 최하위 광주 상대 선발 라인업 공개 [오!쎈 현장] - 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTE9zUlVBT19pMmNMVTRMQVUtZ2ZPUHgtV2VQcW93ajRDV2JOb2FBQURoeW83eFdTVUg1aWZuX25HZG14d2tFTjU5cGRMNU1mdVpXa2lKSVlTcF93a09ac3JpOGtnczhhWHI1NnfSAW9BVV95cUxOYk9yaWo3YndTVDBFMkp2eHJZTjVOTzRLWlhRNF9FWDhwd2FNR25LYURGM3hweWtTVFJhR2paSERrQVFoaFQ0TmVNd01qYzRZRzFDTzFRTWxnN09nY2tiYTA0aERiWEd1cFdNQ1hIbWM?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오게임즈,"""CCTV 고장이라 쌍방 폭행""…지하철 범죄 '지하철경찰대'만으론 역부족 - 머니투데이",https://news.google.com/rss/articles/CBMia0FVX3lxTFAzVTEwdFhPbGRXZWlKcXZUcHoyc1JlaHE0VExSb3BBeHJBTzJvaU9wVThwM0pYalhhaU5PN2F1SzJlaTZ4bzJfaDgtM2RUWVRrNWYtYTlGWTFSNlJaOTdReG1pZHJBS2xDRXBF0gFwQVVfeXFMTUxvMWwycHN1cFBUSHJJd2xKUkRMRzBISXYtU1hmVG5tRjBhdUZ2VHYwdHFpRGZuMXVDdFNwMVZCRXhZQXdNQUJhM1lDRVpOc0pmeVZ0ZENTRExWQ01WRVhIRVJtdU1KZ1locXA0dGVseg?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,서울 온열질환자 누적 348명…폭염중대경보 해제에도 '경계' 유지 - 머니투데이,https://news.google.com/rss/articles/CBMia0FVX3lxTE5Hcl92SUFka2hWQUtKUEdnaHpLZU5MMXd5YnI0Qml4ektuQnZBYXNQZVpoSzF4VlFtNU9VbWlLc25sTGdvT09FTFZURE5QQWxCb1E1eHVRU1FGU0Y1aHlIeUY5UTRSdHY1bmJV0gFwQVVfeXFMUFVsekJ5VFBrNm13cENJMHdlMnRsUFJiMm1JQVM2MXRMM19LSHFBOEt5QVh6cnF3UlhBWmZmRHAtcWtaOG8wcmRnUDJDWlRvMlVJQ2dMQW1Hdzd5TXdzN2twN3g2cEF4dnVhcHduNVA5LQ?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"주식으로 5500만원 날린 예비신부, 대출 3000만원까지…""파혼할까요?"" - 머니투데이",https://news.google.com/rss/articles/CBMia0FVX3lxTE0zc0lZY3lwWXR2bjZMeU1DR3VLNjFocXhTbEtNS29BOG13SXk2Q2UyaWFuMVhPQ0dJSEpVai1wUDFFa3JFc1dJRGhPM0V0c0tCYVpQaFhoY2liNE9zTGRNVHloVy1qR3FuR0Vz0gFwQVVfeXFMUFkyWEVON0lWU1JUQjl2NnI3cDJtU1ZMV2ppcFJMaV9WZ1dWMjl0a284Y0Z4RXh3aWlWT1ExOFZDUlhHRWNyRzdaUUh1OHNDbUdicEZoTG04aHlva2ZJdUhrNUZseGp3Qm95MUVacGhsTA?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"""로제 LA에 있는데?"" 블랙핑크 10주년 불참설…소속사 ""참석 한다"" - 머니투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTFB6cVMyZ1ZOcWZtaTVFU2x4ZHJhTE1PRDVQUlgxSEc4Q0doY3o5cnhWXzZSdms0SlcwbUxLNUJxLUZ0c09NYkRfdmxOX1dZQzM5bndSdTNUYl9jVzVkOXZ3S0gwcFcxVEctNlBTUjk0aWE0blnSAXhBVV95cUxNbnM4U1c2QV9jV0dmMVF4SHFmTFdWamxRWVNCbmkwR1ZabF9Sc1k2NVlzeXR1LUk1TGcwd1dhNzlrZ3YydFpFNXJpQm1qQlh0UHhZOU5zRnFXOFhsbGhPSTQ3MDY0WFZwUzA1Z0pWMkpFRnR6OHNWYkU?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,휴가철에도 달리는 벤처투자…딥테크부터 콘텐츠까지 투자 활황 - 머니투데이,https://news.google.com/rss/articles/CBMib0FVX3lxTE9VckFCa3UzVGxfVFQ5blRvcThnUC0zUGJwdEd4MHJ3ZjFST2lBbVA3RE9CN3J2aWcyaHRXQ3NfWm5YeGI0d09NYndTLU5Ham5yRUpNd2IyRWhNdGUyS0xVbm9jNEV1T2xNd3JNMnN0Y9IBb0FVX3lxTE9VckFCa3UzVGxfVFQ5blRvcThnUC0zUGJwdEd4MHJ3ZjFST2lBbVA3RE9CN3J2aWcyaHRXQ3NfWm5YeGI0d09NYndTLU5Ham5yRUpNd2IyRWhNdGUyS0xVbm9jNEV1T2xNd3JNMnN0Yw?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"[르포]""AI 수업 어떻게 잘할까""…방학 반납하고 부산 찾은 교사들 - 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTE0yLWY5QnVTUERJdHBWcUkyLXJOVUV5eWNmcTJQaGJqZDdrSk9hUmxSTHBpUXNPUDZZZXB4RFFZenRNWENZb1RybE50ZTZXM3JiWVBNWlV1bm5iaXN6VFlSdDdMMS10T0tRMFHSAW9BVV95cUxNNzY1b3VpX2hkeWJ2YWl6X1dpdU52dUsxbFIwZUVFVEM1ZVJkcEJWRDhjUzU0cXRFSzlnS1hTQW83R2FSeVF1SUNoRF9fV0tMUURPM0paZ01rNDBoRU5HT1U4V3EtazN3VTZzVm9UVFU?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"""두산 승리 이끄는 퀸카 되겠다"" 아이들 민니, 11일 잠실 두산-한화전 시구한다 - 머니투데이",https://news.google.com/rss/articles/CBMib0FVX3lxTE1VVDJCSWFsTnhjQ1FPZE1HOWxhX1ZhSDZiaThsY0dCbmNIVnlVSWFqM2MwMXFrSTZGU1hEV3ozVlJNd1F2empQOG9wWUItVTRWc1ltV3UtQWprUzBTYWViMnBNVHBhOFhxS2stNjBiTdIBb0FVX3lxTE1VVDJCSWFsTnhjQ1FPZE1HOWxhX1ZhSDZiaThsY0dCbmNIVnlVSWFqM2MwMXFrSTZGU1hEV3ozVlJNd1F2empQOG9wWUItVTRWc1ltV3UtQWprUzBTYWViMnBNVHBhOFhxS2stNjBiTQ?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"건보재정, 올해 1Q 3조8989억 적자…보험료 개편 논의는 미뤄져 - 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTE1WTU9ZR1NyZGhLSlZzSkVYQ3MwT0FoNVg2WXBPV0M5c2RrUXV2cV8zQ0RkSDJBQmVkSEtwMWJ1ZzYtT1RzVXR1YWpUVm9qbHpab25ma1pxLVVHZnJzZ3JWSmY1cDZFLWQ3NUHSAW9BVV95cUxONWRwOW9qa2k5Y0JFUTZsZTRNTmZMLU9IX21jUWo2UU1UamRYMFgzNGtMMG1PQlZzNlpDX2dSb21SQnFocmx4a0hKWGJodV9wTDBFMjdHeThsLWZINTM3Sk9qa0w4YWdFQVFQUXBoenc?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"정희용 ""경북·충북 이전 공공기관 직원 이주율 최하위"" - 머니투데이",https://news.google.com/rss/articles/CBMibEFVX3lxTFB1OGh0dFRZNTNBeUprZjhSUVVnSzc3ZnFPQ05TOE1yTUota04wTnRnd0FHT29Gbktkd09jYThqMnZINjJxY3J1dldnaXhCUkk4SnNiU0hLUTRJVjRjZlFQMG9ob19fdVJqeGRaNNIBckFVX3lxTE0tUGdNYkFrZUo5cU9fWmt0QWo1R1RvdjZ0UGpublk1V2NDWmpZY0QwaTJlQTZXTHFvaDdabkZxSXRnWXRUaURTNi1GX0dEM2QzYmVENUFjS0tVeGhqMWdVOTQ1ZUJDci02U0xkRGlmeVNJZw?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"""38176명 관중이 환호"" 김민재 헤더골 쾅! 콤파니 칭찬에 보답했다...바이에른, 빌라 2-1 꺾고 亞 투어 마무리 - 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTE9GREs0LW11SEdNQ2pHeDV1dU04clFPSEhqLS02cHFndjBEVnhpMFRJVjRtLVhoYlVyZl8xZ29GM2VjUlUzbnl1WHlEOW1rVmFzV3IwRG9tNVJRd1dMdk5zRjlUWUNzY1FPM3fSAW9BVV95cUxPRG9mWVdlbmdCZEZhSGZEQmxPeGEyamVMeGZPWTY2dVlmN3o4cV9FU3lza2tmeUg3ZUhDUFdIcFZIUGE4ZHNqWG5zbzVjNktaVmpTazE4TWd3dkMxR0R1d2RWeGFQTW9Venl5TzdINEk?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,넷플릭스 10% 할인·해외 수수료 0원… 'MG+ 트래블로그' 출시 - 머니투데이,https://news.google.com/rss/articles/CBMia0FVX3lxTE1scWU5Z2FNR0htOGlMZno0VUhPbGxadTM2UjJMVWxhNGJnNnNvRnk2YWg0UW45UmZOMHk4UkM2WEw5bGhDVFp6dEswWTlNUmtOZl9zM2RjSVdCYzljV0JOYTJjSGZDeTY1cFNN0gFwQVVfeXFMUEJwLWE0aVI1Y1dzVjhJYkpLdmRpUUN1Tk94eFZhTTE2dGZveGF5Uk5pN2V4QmRvS1pzaS1QZ01mM1ZjZG5uLWlOWjYzRGlFQWROM1F2T1VVRmk3b05RbnpuSUZfcTBXVGpISm5LQkZWbQ?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"""인터넷 끊기기 전 AI가 고친다""…LG유플러스 신기술 - 머니투데이",https://news.google.com/rss/articles/CBMibEFVX3lxTFBVcXRqcFlVcnlGNmQzTmZlWkdUVGxjZXRMUlc3SGZ5NHdvVFdlTVlWUlhnaFBhS1pUcWhKMEo1bVROLWF5YUwwdks3WFFTckRDT0xrZWVyYUJVT0taRGdYUHc5bkwwekhYemtJedIBbEFVX3lxTFBVcXRqcFlVcnlGNmQzTmZlWkdUVGxjZXRMUlc3SGZ5NHdvVFdlTVlWUlhnaFBhS1pUcWhKMEo1bVROLWF5YUwwdks3WFFTckRDT0xrZWVyYUJVT0taRGdYUHc5bkwwekhYemtJeQ?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"/[오피셜] EPL 9명 채운 日 앞에 고개 숙인 韓 '0명'... 도미야스, C.팰리스 전격 입단 '1년 만에' EPL 복귀 - 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTE5CSkduRmxRa3B2ejVfZmY4MzdRM0R2WWVpWXg2VGhtb0ZvcTRVVFJNMHl5QTZ4eVJ2OExmc2xocXFwdEdEcHhvcGFHbnlXbnZtTFNSRzBBcmwzTHNWOWlzTUZrQi1TUXdwYmfSAW9BVV95cUxOVG5aSEVIbjFiWFZycVpWNnRuMnFfcDZjakc5X0F0cEwycExGQkhVa0dVOEphNWVaMjFXemVkVVB5OHA2aVJzN2NaMFF0djk1OW1ITnpXQUIxNHhhVlhGaGs5TFdTRU9UcGFfaW9vN0k?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"기안84, 전현무 먹다 남은 도시락 잔반 처리 ""도둑고양이인 줄"" - 머니투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE5uRnl3RXRWcWJZanFJRUF0RUZZX2laZlFJUzlpNXRaTTJzTjZnM0tyMmwwZFdBMUs1TDJNSlBtQmtkVFYxMnZ2anN0WkRLN192aU9hUXBZeWdRVWtjZDdhSWNPOFFsUWNzSHo0UEFRQ1QtQ3fSAXhBVV95cUxPOENjR0EwQ1VFSzVwb1luSGFqenRLNlNkalFqWHg5WjlYRGxCaGh1SUFwQUwtUU5xREhDbS1USnNNODMxc3pPSkk1MVh4azM4TkMwaTdNcFBQLW80TkF5c3Q4dWFGLURsdEZNUEpKZ2RWejQ1Yy1udEg?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"'韓 축구 국제적 망신 중' 獨 매체 ""대통령이 지적할 정도"" 축협 '성매매 접대·특혜 논란' 집중 조명 - 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTFAwYmE1Z29yR180TmctYzQzTVk4X0tFTkRxMGkxYnJya21xRGxsTXRfNlJMeVB3QTkxWW5Ma1prWHBpUU9SZkZWR2J3aTltSUh0MENLRUUzYUdiamxqVVZlQlVRbFI3dDdLZFHSAW9BVV95cUxNZGUyYmZUQzY4N2UzRUNMazBCTENTNXYxMTgydDdiR3g5Ym9qYlo3OEhuODRNOVVPZDJNdzBhampVUXAtRi02X2ZEeVZtVTI4ZGFSd0dZcDd2bG5JQXlsc2k0WkZKNmhrZWZkeWVJd1E?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,[단독] 출시 전까지 안정성 검증 불가?…K-AI 사전평가 사례 '전무' - 머니투데이,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE8wempJOTl5bXQ0RHJYdC1VZ2toTHl5WDJCM3haNDJPby1kZzF0c0hoYzhRdTM1OW9EQXFjRlQwNDJhY1A3VThtU3JWd2FnODRkaFNvYkxhU2RjMXNheFN6anJ0d2tOS2PSAWxBVV95cUxPMWhuWC1TaHFZckFLXzktbTdjX1pzWXBabjl4ZU9KVVoyODJCeVo0SFpzUFlKQWd3aVRLdXE1bnZKbVFlUkc3bWVGY19pY2d4b1pPM3BENUR4YlJhVklWVlVZeWR6UHNSNEd4NDA?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,데브시스터즈 2분기 영업손실 160억원…적자전환 - 머니투데이,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1JTzhaWHhNOVFDaC1ib0pNbnB2LU9kWnVCMXNHVWlFZm1BcTdGVGtvY1BVMUpzb3J6c3pyc0lRaW9vdkl1VTlzcFNpRzdLLUo0R3FlQ0l1djZRckJYVzVmV0ZPbFJIRkXSAWxBVV95cUxONlc3bk51VDFIazZ1OUFaZHNBSkJrNnhmY3JIQW9kUThEX2dQNzBZbkVmaUhjcFU4a1lsaW5iYXF0UmVGS3Y2b0preVNEUllqS29IZ05ka3MxSTlZdGlra1VEeGlfLVREWi12RDA?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"'사법리스크'에도 시정 고삐…오세훈, 고강도 업무보고 받는다 - 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTFA1VTJvY2UwczJpSGxtTUdTVTdxZ3V0SFh4eHJ4VHR1clQ5UnkxWnFSYUdiVkhXYWI1SzZvZjVGRmdaOEVTSTl0SlFMYWpsS2x0NEh0RzZESUNIU0trN0dVWDFwNUYtbWNOb2fSAW9BVV95cUxNWXJKbDlTMVpuTG5vM0pJMkNLMjRVenB1eWMzamFDNWIwXzJGX1lBV3IzWXZ1QlVka3VlV1Foc3ZnVUdnRDFTUzdDWHlLejVmeENnSzZodGRHcFFYUi1sQllnbVdLRHRUcEdLaUZac3c?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,신청 주체와 수사 주체 다른데 구속 연장될까…개정 형소법 곳곳에 모순점 - 머니투데이,https://news.google.com/rss/articles/CBMia0FVX3lxTE5TWEpPeEtKSHNMMUJrM2d0LV9sT3UzR015cVczU0M4c05LVGpIajZRTTAtWV8wcDdvRUNpdUtMMy0yclJRZm5PUXE4OVJRcVg5UlB3V2ROZEVaajRvZ19TTDBueThpaWFjX1R30gFwQVVfeXFMUE1BelhHMGRtaHIwUEtnbzJPSmJIMVBGQjNGRktHS0oxSnU3YTdnNENIMFB6MW5ra0VPVThfZk50ZjBtTVhnbWpvenh6TnhUa1FvS1l0elI0UUlPMENldUk5UEpvTEhjdDFXUmQxcXBXZA?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"[더벨]엑스플러스, 갤럭시 Z 플립8·폴드8 전용 액세서리 출시 - 머니투데이",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1BeFJsVlZ1U3I1OHdXajVLdmZzTWxMMWVUMl9ERmlJcDhtU1AtbF9aM1NoajliY3RrNGZRZnNzTl90UlRkRWg5bUtXT2JwRXNtaGk2a2hyNGQ0Umg4czFsczNkTlNwVmtq0gFuQVVfeXFMTTFtUV9IbmVOQnhXdzg2NkhlUHpmTHJYNXdpclZsdGpjcFpmVjVzamZLYXVvTDgteHVXN2pQV1BQcVkwWlZhclBPaXZ1RFIxRzFHb0N1Mm5teG50T3VsS0d2TUlmWjBnbDRNY3VuLUE?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"'68분간 슈팅 0회' 손흥민, 복수혈전 절반의 성공...'세구라 극장골' LAFC, 톨루카 1-0 격파→리그스컵 5위 도약 - 머니투데이",https://news.google.com/rss/articles/CBMib0FVX3lxTE1tR203Y0ozQ2dRTURveWRwWF9hX3BfV1dycndUUEJqeWVLcjNBaXdCdUM5LUFuOTR5V2hONjhwMmt1aGJvMXpETkd0MEhsVUUwdF85MnMtSk5EVGszWmNjWlIxdkl1Wno0OVJfNmg1Y9IBb0FVX3lxTE1tR203Y0ozQ2dRTURveWRwWF9hX3BfV1dycndUUEJqeWVLcjNBaXdCdUM5LUFuOTR5V2hONjhwMmt1aGJvMXpETkd0MEhsVUUwdF85MnMtSk5EVGszWmNjWlIxdkl1Wno0OVJfNmg1Yw?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"하루 만에 여의도 10배 태웠다…'통제 불능' 캐나다 산불, 2만명 대피[영상] - 머니투데이",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9Nb0JYaW43Um5zQVpmSjQxbDdOdlAxRklFc21LSUZBVGRQemtRRUE0YnhxaXFYUHZjMC1odkJRTnZya2FfQmlBckZfc0NUNVVUYkFLVHRDZlF0NXFJaHpxek1kNExWSm1D0gFuQVVfeXFMTjZyblFzeGtaelBuVjc5YUdUdEs5STRVaDFhLTRCRjVSNjNiMWJnQk1RdXk0Ulh6RHZGVENHY3ZwX21LYnJacWc1akxoS2x0OVZSZVNKYjVva0tSN3pneUYwMWptWHMzRk94TWNzbUE?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"역시 리틀 김연경! 손서연, 23점 맹폭... U-17 女배구, 이탈리아 꺾고 '파죽의 3연승' D조 1위 - 머니투데이",https://news.google.com/rss/articles/CBMib0FVX3lxTE90dTh0ZzY3Rmlqb1VLQmNtcC1DenJSbEdpTkdfM1lnLVEyN1dLRU1haHNxTVhTOEVVUlhxeDlnQWhsdmdzXzlCUnF3OWlKVTlBcmZPcmRYZWdvV2hZWEk3US1WeXVLOWh3dm1XLWhkTdIBb0FVX3lxTE90dTh0ZzY3Rmlqb1VLQmNtcC1DenJSbEdpTkdfM1lnLVEyN1dLRU1haHNxTVhTOEVVUlhxeDlnQWhsdmdzXzlCUnF3OWlKVTlBcmZPcmRYZWdvV2hZWEk3US1WeXVLOWh3dm1XLWhkTQ?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"롯데웰푸드, 2분기 어닝 서프라이즈… 11%대 급등세 - 머니투데이",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1FcnpDWkhDb2ZhSGhTMnhpZHA2QUgzQ0dIdUxpVERFem5oRFZRZTlPMjhfcWRNaFF5Zl8taDFvQV9zOFFNNzFCdG5EMTdTXzZJUzRUM3prekQ4TVNIdkFYMXo2SFpGN2dw0gFuQVVfeXFMTzhTc2JzR2lHcnU0UWc2cVNad1lmZlJGRTdzSTdHUGJPaTFBQ0V6TkVuQks1LWN4QVBPTGx4Zmd3QzkyUzFZbVI4YVBlT2tXZHJRWnFlZVFmdVBBbXR4YzdaNER3YlZzNFNWTDV0V1E?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
카카오게임즈,"[사진]아틀레티코 마드리드 이강인, 팬들께 첫 인사 드려요 - 머니투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTE11VExpWWNWXzZiUzlvLUZlektSWFlBREtObW9WVzZ6bm5hejRKTWY4VUVDZ0djWktPSUU3Y2JJTXFqck13UWNKVE9vRlR3SnoyZWZjZlNtM3k2bHZNOXdoeW9LQ28yVmQ2NVHSAW9BVV95cUxQZ2J2UEpoUG8zUm03MWpHbS12RXF4VGs0M2U0OU5OOU9VUHFYUWlqX0p3X2NxZWV2Y3k0Q2tualpOT2lPUW84NEhMRXdCMVRDSEZIN0tHZl9YZ01RMjAtVGltTkduMVNvUXZtY0JaVzQ?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
카카오게임즈,"'우리가 알던 SON 없었지만' 68분 뛰며 침묵 '슈팅 0회'... '세구라 추가시간 결승골' LAFC, 톨루카에 1-0 신승 - 머니투데이",https://news.google.com/rss/articles/CBMib0FVX3lxTFBNbENidl92bUU2NzVOMFZxR21WVXoxZmd5ZDRDV1ZrNHFVWnJ1Qk9UVkZUVVA0bWx4TXBudEVHSnIxZVk0WHY0ZkpGWlVZRW41eUtyZVlyUHZPM0lUZnpBU3ptNk5kbU5sREhRbjgtZ9IBb0FVX3lxTFBNbENidl92bUU2NzVOMFZxR21WVXoxZmd5ZDRDV1ZrNHFVWnJ1Qk9UVkZUVVA0bWx4TXBudEVHSnIxZVk0WHY0ZkpGWlVZRW41eUtyZVlyUHZPM0lUZnpBU3ptNk5kbU5sREhRbjgtZw?oc=5,머니투데이,COLLECTION_FILTER,,,collection_relevance:collection_relevance:self_entity_absent_from_title_and_front_summary,,,,,,,,,,,,,
