검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,매칭대표점수,제외단계,원문날짜,날짜검증결과,v20_issue_id,v20_issue_group
카카오,"카카오,노사 갈등 이어 교섭구조도 논란...네이버 지회장이 '대각선 교섭'대표",https://news.google.com/rss/articles/CBMibkFVX3lxTE1wS0hPOGROeTVHM3VzeUctVG1PMWF6Wm1ua3l3bVVBdU5DSkVJRHdENVhiNVpLYVpXY0VraWNLbGxLd2o3Z1l1OXUwQXFUSFJtUXNuOS1WbFY1R0k4bGc3WDZHWWtNVWRrbU90b2xn?oc=5,mstoday.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,[심층진단] 카카오 노조의 '대각선 교섭' 논란을 둘러싼 시각,https://news.google.com/rss/articles/CBMibEFVX3lxTFBaUDZNUTRwalBrclgxSW8xdGZoa3FxOENlYU5OQ0J5enpVWmVINl9DQm9aT2tfek0tMzJLekt1YjNNSjhQRVZEV1lIZ3dxa1FRQ3NoTjdndkJnTVlXVWRTZk0xU0pyY1MzTTV4aA?oc=5,굿모닝경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오맵, 치킨부스·공연장 대기 정보 담은 축제 지도 선보여",https://news.google.com/rss/articles/CBMidEFVX3lxTFAxNnY1TW9QX21pSHBSNG1pbEhZYVgwYlE2NlkxaW9ad3lYckFLaXB6Slh6NUhDbmxXaV9oQ1NsVE1EbXZYS09tNHJEczc1U25zY1J6ZFB1MHNmS29lc2xCVXJRWjRuY2E3dkk4Rm9Lam55TDRG?oc=5,글로벌뉴스통신GNA,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오 VX, 골프예약·스크린골프 여름 프로모션 진행",https://news.google.com/rss/articles/CBMiZEFVX3lxTE45cGlvMm9UTl91eS0zWnYwd0t2WE9zcHMwR3FBNjV2LW1xZ0FhM2hBVjFVU0NqbzF5RUlCVjVUWjZaUVFSdHIyVVpGR1dwaHVwRGZ6SHluRVBlOFQ1YVVVV2pNNFg?oc=5,매일일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,카카오 교섭대표는 네이버 노조 지회장…IT업계 황당한 '교차 교섭',https://news.google.com/rss/articles/CBMiXEFVX3lxTE5faVJ1TFJVeVFPQVJKbnAzZFBBUXlHdS1HRE0yY2hkT2djd2hKeEZoaFNNQ0Ezaml6Qm5CMGVVLTRjTVVvRkpDREdZWGZCcGdZajVKQnI2WjktUWtj?oc=5,뉴스핌,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"네이버가 카카오 교섭 승인?⋯카카오 노조 ""최종 결정은 조합원 투표로 확정""",https://news.google.com/rss/articles/CBMiS0FVX3lxTE9zWERxdUotT04td2FCX1k0V3RvLXgwQjBUSjRfWjc0M1lCX2RnX1lXX1lmUm9hd3pac2VqbVRwY0NGMFVCcXhhWURaQQ?oc=5,아이뉴스24,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"동화청과, 온라인도매시장·카카오와 ‘전남 양파’ 소비 촉진",https://news.google.com/rss/articles/CBMibEFVX3lxTE9kMjdRR0x3S3JwNFRIT19WV2JoMTVfQnE3aVRmcXQzaGNHZmUzYW9sUi1tU2NSTzJ4U0JXZmNDRDRFS09nQ0NHcU5uXzVYVmpRT0YwQ3AyNnRWamszSHlzNGN4ZHl5UGROMHlKTQ?oc=5,농수축산신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,“사전알림 신청만해도”…카카오페이 퀴즈타임 정답 바로 공개,https://news.google.com/rss/articles/CBMiVkFVX3lxTFAwdDVlUVczTndNZEY1X1A0TVkyQVYzR3d3SUxKOTlrYk11clpYX2p5eGotNk1QZmtGSEZjZVpLbEFiNm5PTWlTY2lvTDBzbTlEejBlTWt3?oc=5,위키트리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,“멈추지 않는 카톡·페이 서비스”…카카오 노조 파업의 딜레마,https://news.google.com/rss/articles/CBMiakFVX3lxTE1qcnl1dXV0NmtCZ05CdlJfZWVWS2x5bGo5YkdzampwMll4eVA5b3kzSFFlaGhXTE9vNUtwNUVFWkhHWHdjNDVJY19nZHIxRGZsYUVkUll5S3JMdks3V2VzeDRtUV9wcHVrMXfSAW5BVV95cUxPNlRtMzh5Y3hlRDZXdl9tOE1xWkJoV1VReTdpaHhfaXVGaUtYMTdxMDhJSndoVDhHYy1qZ0lRa1pIQXJNNlhxYU5GV2VXQ2JweThjQWFJOTA5cng3Zm5Fd0FsQmJzbS02NFhWT1NEdw?oc=5,파이낸셜투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,카카오뱅크 AI 이모지 퀴즈 정답(7월3일),https://news.google.com/rss/articles/CBMibEFVX3lxTE9HM1JFVWN3cnVIbU5odl91UXpBSU1naG9mUFZXSlJiV3RjREMzSlE0Y2g3LWxPNzlyYUtGU0lpM0dNNmVtaHNlVlNzUEt3alNZb3pBRHh6UnVjRWZLOTVRR09NZmdVQ3BHem9TVA?oc=5,게임톡,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,[카카오모빌리티 IPO]④ 우버·그랩 잣대로 본 '진짜 몸값',https://news.google.com/rss/articles/CBMiaEFVX3lxTE93TVFMeUZKVlE5SjNkNkR2MDVuQUdydHN2WEdZanBVS0t1TEhEejBnZjJHUDVkbXRGanJkSmhLQ1JEeGYxR0JoczhpOW83MWlPbmVCX2J5MzZ1dTRjcngwMEpfVWo3clM50gFsQVVfeXFMTW1hVGUyaTdRd0hMcThGdi10N1RsV1NOWUt5QURQenl6aWMxa3pkV1owSXpkYUR4N292ZEctUkp1SUt6VkZvVURvUVd2Nm1Lbjg5cWRqTDZtQVk4YnVCQ29GOHFRYU13Y1c3a3F5?oc=5,블로터,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"日 카카오게임즈·中 위메이드…해외 자본이 삼킨 K-게임, 보릿고개가 운명 갈랐다",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1MV0ZnbklLNXpfejl2UzB2M1k0VFZyMzVZR2hqOHVnYkl0QVo3R3RNeW1zMk1pTWxBNDVZaWgxNXNwRVVGSTYxb1BBMFdXZXZtaWZtcHRR?oc=5,헤럴드경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,정답 '사과' 아니었다…카카오뱅크 AI 퀴즈 정답 공개,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9DeThXRFJVVnZqd3ltRl9Ya1hualpSMWlpRkdNWDJrbm5hOXlhTjBfNUF2cDlPNGVqS3F6a010OVpLTkgtTjhxWUFYWGszMzFnb2dVZl9B?oc=5,위키트리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
